"","Country","Commodity","Exports.Tons","Exports.Dollars","Imports.Tons","Imports.Dollars"
"1178","Curacao","Calcium Nitrate","","","",""
"1179","Curacao","Chemical Mixtures","","","",""
"1180","Curacao","Concentrated Super","","","",""
"1181","Curacao","Diammonium Phosphate (DAP)","","","",""
"1182","Curacao","Monammonium Phosphate (MAP)","","","",""
"1183","Curacao","Nitrogen Solutions","","","",""
"1184","Curacao","Normal Super","","","",""
"1185","Curacao","Other Nitrogen Fertilizers","","","",""
"1186","Curacao","Other Phosphate Fertilizers","","","",""
"1187","Curacao","Other Potassium Fertilizers","","","",""
"1188","Curacao","Phosphate Rock","","","",""
"1189","Curacao","Phosphoric Acid, Superphosphoric","","","",""
"1190","Curacao","Phosphoric Acid, Wet Process","","","",""
"1191","Curacao","Potassium Muriate","","","",""
"1192","Curacao","Potassium Nitrate","","","",""
"1193","Curacao","Potassium Sulfate","","","",""
"1194","Curacao","Potassium-Sodium Nitrate","","","",""
"1195","Curacao","Sodium Nitrate","","","",""
"1196","Curacao","Sulfur","","","",""
"1197","Curacao","Urea (Solid)","","","",""
"1198","Cyprus","Total","74.9564","187730","",""
"1199","Cyprus","Ammonium Nitrate (Solid)","","","",""
"1200","Cyprus","Ammonium Sulfate","","","",""
"1201","Cyprus","Anhydrous Ammonia","","","",""
"1202","Cyprus","Aqua Ammonia","","","",""
"1203","Cyprus","Calcium Cyanamide","","","",""
"1204","Cyprus","Calcium Nitrate","","","",""
"1205","Cyprus","Chemical Mixtures","74.9564","187730","",""
"1206","Cyprus","Concentrated Super","","","",""
"1207","Cyprus","Diammonium Phosphate (DAP)","","","",""
"1208","Cyprus","Monammonium Phosphate (MAP)","","","",""
"1209","Cyprus","Nitrogen Solutions","","","",""
"1210","Cyprus","Normal Super","","","",""
"1211","Cyprus","Other Nitrogen Fertilizers","","","",""
"1212","Cyprus","Other Phosphate Fertilizers","","","",""
"1213","Cyprus","Other Potassium Fertilizers","","","",""
"1214","Cyprus","Phosphate Rock","","","",""
"1215","Cyprus","Phosphoric Acid, Superphosphoric","","","",""
"1216","Cyprus","Phosphoric Acid, Wet Process","","","",""
"1217","Cyprus","Potassium Muriate","","","",""
"1218","Cyprus","Potassium Nitrate","","","",""
"1219","Cyprus","Potassium Sulfate","","","",""
"1220","Cyprus","Potassium-Sodium Nitrate","","","",""
"1221","Cyprus","Sodium Nitrate","","","",""
"1222","Cyprus","Sulfur","","","",""
"1223","Cyprus","Urea (Solid)","","","",""
"1224","Czech Republic","Total","265.65430000000003","240368","",""
"1225","Czech Republic","Ammonium Nitrate (Solid)","","","",""
"1226","Czech Republic","Ammonium Sulfate","","","",""
"1227","Czech Republic","Anhydrous Ammonia","","","",""
"1228","Czech Republic","Aqua Ammonia","","","",""
"1229","Czech Republic","Calcium Cyanamide","","","",""
"1230","Czech Republic","Calcium Nitrate","","","",""
"1231","Czech Republic","Chemical Mixtures","","","",""
"1232","Czech Republic","Concentrated Super","","","",""
"1233","Czech Republic","Diammonium Phosphate (DAP)","","","",""
"1234","Czech Republic","Monammonium Phosphate (MAP)","","","",""
"1235","Czech Republic","Nitrogen Solutions","","","",""
"1236","Czech Republic","Normal Super","","","",""
"1237","Czech Republic","Other Nitrogen Fertilizers","","","",""
"1238","Czech Republic","Other Phosphate Fertilizers","","","",""
"1239","Czech Republic","Other Potassium Fertilizers","","","",""
"1240","Czech Republic","Phosphate Rock","","","",""
"1241","Czech Republic","Phosphoric Acid, Superphosphoric","243.6083","216068","",""
"1242","Czech Republic","Phosphoric Acid, Wet Process","","","",""
"1243","Czech Republic","Potassium Muriate","22.046","24300","",""
"1244","Czech Republic","Potassium Nitrate","","","",""
"1245","Czech Republic","Potassium Sulfate","","","",""
"1246","Czech Republic","Potassium-Sodium Nitrate","","","",""
"1247","Czech Republic","Sodium Nitrate","","","",""
"1248","Czech Republic","Sulfur","","","",""
"1249","Czech Republic","Urea (Solid)","","","",""
"1250","Denmark","Total","","","",""
"1251","Denmark","Ammonium Nitrate (Solid)","","","",""
"1252","Denmark","Ammonium Sulfate","","","",""
"1253","Denmark","Anhydrous Ammonia","","","",""
"1254","Denmark","Aqua Ammonia","","","",""
"1255","Denmark","Calcium Cyanamide","","","",""
"1256","Denmark","Calcium Nitrate","","","",""
"1257","Denmark","Chemical Mixtures","","","",""
"1258","Denmark","Concentrated Super","","","",""
"1259","Denmark","Diammonium Phosphate (DAP)","","","",""
"1260","Denmark","Monammonium Phosphate (MAP)","","","",""
"1261","Denmark","Nitrogen Solutions","","","",""
"1262","Denmark","Normal Super","","","",""
"1263","Denmark","Other Nitrogen Fertilizers","","","",""
"1264","Denmark","Other Phosphate Fertilizers","","","",""
"1265","Denmark","Other Potassium Fertilizers","","","",""
"1266","Denmark","Phosphate Rock","","","",""
"1267","Denmark","Phosphoric Acid, Superphosphoric","","","",""
"1268","Denmark","Phosphoric Acid, Wet Process","","","",""
"1269","Denmark","Potassium Muriate","","","",""
"1270","Denmark","Potassium Nitrate","","","",""
"1271","Denmark","Potassium Sulfate","","","",""
"1272","Denmark","Potassium-Sodium Nitrate","","","",""
"1273","Denmark","Sodium Nitrate","","","",""
"1274","Denmark","Sulfur","","","",""
"1275","Denmark","Urea (Solid)","","","",""
"1276","Djibouti","Total","","","",""
"1277","Djibouti","Ammonium Nitrate (Solid)","","","",""
"1278","Djibouti","Ammonium Sulfate","","","",""
"1279","Djibouti","Anhydrous Ammonia","","","",""
"1280","Djibouti","Aqua Ammonia","","","",""
"1281","Djibouti","Calcium Cyanamide","","","",""
"1282","Djibouti","Calcium Nitrate","","","",""
"1283","Djibouti","Chemical Mixtures","","","",""
"1284","Djibouti","Concentrated Super","","","",""
"1285","Djibouti","Diammonium Phosphate (DAP)","","","",""
"1286","Djibouti","Monammonium Phosphate (MAP)","","","",""
"1287","Djibouti","Nitrogen Solutions","","","",""
"1288","Djibouti","Normal Super","","","",""
"1289","Djibouti","Other Nitrogen Fertilizers","","","",""
"1290","Djibouti","Other Phosphate Fertilizers","","","",""
"1291","Djibouti","Other Potassium Fertilizers","","","",""
"1292","Djibouti","Phosphate Rock","","","",""
"1293","Djibouti","Phosphoric Acid, Superphosphoric","","","",""
"1294","Djibouti","Phosphoric Acid, Wet Process","","","",""
"1295","Djibouti","Potassium Muriate","","","",""
"1296","Djibouti","Potassium Nitrate","","","",""
"1297","Djibouti","Potassium Sulfate","","","",""
"1298","Djibouti","Potassium-Sodium Nitrate","","","",""
"1299","Djibouti","Sodium Nitrate","","","",""
"1300","Djibouti","Sulfur","","","",""
"1301","Djibouti","Urea (Solid)","","","",""
"1302","Dominica","Total","426.5901","9684","",""
"1303","Dominica","Ammonium Nitrate (Solid)","","","",""
"1304","Dominica","Ammonium Sulfate","","","",""
"1305","Dominica","Anhydrous Ammonia","","","",""
"1306","Dominica","Aqua Ammonia","","","",""
"1307","Dominica","Calcium Cyanamide","","","",""
"1308","Dominica","Calcium Nitrate","","","",""
"1309","Dominica","Chemical Mixtures","","","",""
"1310","Dominica","Concentrated Super","","","",""
"1311","Dominica","Diammonium Phosphate (DAP)","","","",""
"1312","Dominica","Monammonium Phosphate (MAP)","","","",""
"1313","Dominica","Nitrogen Solutions","","","",""
"1314","Dominica","Normal Super","","","",""
"1315","Dominica","Other Nitrogen Fertilizers","","","",""
"1316","Dominica","Other Phosphate Fertilizers","","","",""
"1317","Dominica","Other Potassium Fertilizers","","","",""
"1318","Dominica","Phosphate Rock","426.5901","9684","",""
"1319","Dominica","Phosphoric Acid, Superphosphoric","","","",""
"1320","Dominica","Phosphoric Acid, Wet Process","","","",""
"1321","Dominica","Potassium Muriate","","","",""
"1322","Dominica","Potassium Nitrate","","","",""
"1323","Dominica","Potassium Sulfate","","","",""
"1324","Dominica","Potassium-Sodium Nitrate","","","",""
"1325","Dominica","Sodium Nitrate","","","",""
"1326","Dominica","Sulfur","","","",""
"1327","Dominica","Urea (Solid)","","","",""
"1328","Dominican Republic","Total","149045.2899","42451317","453.04530000000005","173569"
"1329","Dominican Republic","Ammonium Nitrate (Solid)","16.5345","3942","",""
"1330","Dominican Republic","Ammonium Sulfate","102395.95390000001","23673940","",""
"1331","Dominican Republic","Anhydrous Ammonia","187.39100000000002","100420","",""
"1332","Dominican Republic","Aqua Ammonia","3.3069","5932","",""
"1333","Dominican Republic","Calcium Cyanamide","","","",""
"1334","Dominican Republic","Calcium Nitrate","","","",""
"1335","Dominican Republic","Chemical Mixtures","664.6869","377327","253.529","87313"
"1336","Dominican Republic","Concentrated Super","","","",""
"1337","Dominican Republic","Diammonium Phosphate (DAP)","39474.465299999996","15915412","",""
"1338","Dominican Republic","Monammonium Phosphate (MAP)","3964.9731","1618924","",""
"1339","Dominican Republic","Nitrogen Solutions","","","",""
"1340","Dominican Republic","Normal Super","4.4092","62370","",""
"1341","Dominican Republic","Other Nitrogen Fertilizers","12.125300000000001","12925","",""
"1342","Dominican Republic","Other Phosphate Fertilizers","","","",""
"1343","Dominican Republic","Other Potassium Fertilizers","","","",""
"1344","Dominican Republic","Phosphate Rock","630.5156000000001","14299","",""
"1345","Dominican Republic","Phosphoric Acid, Superphosphoric","","","",""
"1346","Dominican Republic","Phosphoric Acid, Wet Process","","","",""
"1347","Dominican Republic","Potassium Muriate","1684.3144","626000","",""
"1348","Dominican Republic","Potassium Nitrate","","","",""
"1349","Dominican Republic","Potassium Sulfate","","","",""
"1350","Dominican Republic","Potassium-Sodium Nitrate","","","",""
"1351","Dominican Republic","Sodium Nitrate","","","",""
"1352","Dominican Republic","Sulfur","","","",""
"1353","Dominican Republic","Urea (Solid)","6.6137999999999995","39826","199.5163","86256"
"1354","Ecuador","Total","91893.23949999998","38129967","",""
"1355","Ecuador","Ammonium Nitrate (Solid)","","","",""
"1356","Ecuador","Ammonium Sulfate","3290.3655000000003","477619","",""
"1357","Ecuador","Anhydrous Ammonia","","","",""
"1358","Ecuador","Aqua Ammonia","","","",""
"1359","Ecuador","Calcium Cyanamide","","","",""
"1360","Ecuador","Calcium Nitrate","","","",""
"1361","Ecuador","Chemical Mixtures","7350.136399999999","4413359","",""
"1362","Ecuador","Concentrated Super","","","",""
"1363","Ecuador","Diammonium Phosphate (DAP)","53804.365300000005","22046061","",""
"1364","Ecuador","Monammonium Phosphate (MAP)","27229.014600000002","10981608","",""
"1365","Ecuador","Nitrogen Solutions","","","",""
"1366","Ecuador","Normal Super","211.6416","192610","",""
"1367","Ecuador","Other Nitrogen Fertilizers","3.3069","6390","",""
"1368","Ecuador","Other Phosphate Fertilizers","","","",""
"1369","Ecuador","Other Potassium Fertilizers","","","",""
"1370","Ecuador","Phosphate Rock","","","",""
"1371","Ecuador","Phosphoric Acid, Superphosphoric","","","",""
"1372","Ecuador","Phosphoric Acid, Wet Process","","","",""
"1373","Ecuador","Potassium Muriate","4.4092","12320","",""
"1374","Ecuador","Potassium Nitrate","","","",""
"1375","Ecuador","Potassium Sulfate","","","",""
"1376","Ecuador","Potassium-Sodium Nitrate","","","",""
"1377","Ecuador","Sodium Nitrate","","","",""
"1378","Ecuador","Sulfur","","","",""
"1379","Ecuador","Urea (Solid)","","","",""
"1380","Egypt","Total","1791.2375","412509","823769.7337","236109319"
"1381","Egypt","Ammonium Nitrate (Solid)","","","",""
"1382","Egypt","Ammonium Sulfate","","","",""
"1383","Egypt","Anhydrous Ammonia","","","99144.1689","34494396"
"1384","Egypt","Aqua Ammonia","","","",""
"1385","Egypt","Calcium Cyanamide","","","",""
"1386","Egypt","Calcium Nitrate","","","",""
"1387","Egypt","Chemical Mixtures","157.6289","308037","",""
"1388","Egypt","Concentrated Super","","","",""
"1389","Egypt","Diammonium Phosphate (DAP)","","","",""
"1390","Egypt","Monammonium Phosphate (MAP)","","","",""
"1391","Egypt","Nitrogen Solutions","","","122643.0003","26813410"
"1392","Egypt","Normal Super","","","",""
"1393","Egypt","Other Nitrogen Fertilizers","","","",""
"1394","Egypt","Other Phosphate Fertilizers","","","",""
"1395","Egypt","Other Potassium Fertilizers","","","",""
"1396","Egypt","Phosphate Rock","1512.3556","34292","",""
"1397","Egypt","Phosphoric Acid, Superphosphoric","","","",""
"1398","Egypt","Phosphoric Acid, Wet Process","","","",""
"1399","Egypt","Potassium Muriate","","","",""
"1400","Egypt","Potassium Nitrate","","","",""
"1401","Egypt","Potassium Sulfate","","","",""
"1402","Egypt","Potassium-Sodium Nitrate","","","",""
"1403","Egypt","Sodium Nitrate","","","",""
"1404","Egypt","Sulfur","","","",""
"1405","Egypt","Urea (Solid)","121.253","70180","601982.5645","174801513"
"1406","El Salvador","Total","56150.0597","13392955","",""
"1407","El Salvador","Ammonium Nitrate (Solid)","","","",""
"1408","El Salvador","Ammonium Sulfate","","","",""
"1409","El Salvador","Anhydrous Ammonia","","","",""
"1410","El Salvador","Aqua Ammonia","","","",""
"1411","El Salvador","Calcium Cyanamide","","","",""
"1412","El Salvador","Calcium Nitrate","","","",""
"1413","El Salvador","Chemical Mixtures","","","",""
"1414","El Salvador","Concentrated Super","","","",""
"1415","El Salvador","Diammonium Phosphate (DAP)","47746.1245","11837730","",""
"1416","El Salvador","Monammonium Phosphate (MAP)","5597.4794","736500","",""
"1417","El Salvador","Nitrogen Solutions","","","",""
"1418","El Salvador","Normal Super","","","",""
"1419","El Salvador","Other Nitrogen Fertilizers","","","",""
"1420","El Salvador","Other Phosphate Fertilizers","","","",""
"1421","El Salvador","Other Potassium Fertilizers","","","",""
"1422","El Salvador","Phosphate Rock","","","",""
"1423","El Salvador","Phosphoric Acid, Superphosphoric","","","",""
"1424","El Salvador","Phosphoric Acid, Wet Process","","","",""
"1425","El Salvador","Potassium Muriate","2787.7167","799025","",""
"1426","El Salvador","Potassium Nitrate","","","",""
"1427","El Salvador","Potassium Sulfate","","","",""
"1428","El Salvador","Potassium-Sodium Nitrate","","","",""
"1429","El Salvador","Sodium Nitrate","18.7391","19700","",""
"1430","El Salvador","Sulfur","","","",""
"1431","El Salvador","Urea (Solid)","","","",""
"1432","Equatorial Guinea","Total","8.8184","14794","",""
"1433","Equatorial Guinea","Ammonium Nitrate (Solid)","","","",""
"1434","Equatorial Guinea","Ammonium Sulfate","","","",""
"1435","Equatorial Guinea","Anhydrous Ammonia","","","",""
"1436","Equatorial Guinea","Aqua Ammonia","1.1023","6415","",""
"1437","Equatorial Guinea","Calcium Cyanamide","","","",""
"1438","Equatorial Guinea","Calcium Nitrate","","","",""
"1439","Equatorial Guinea","Chemical Mixtures","","","",""
"1440","Equatorial Guinea","Concentrated Super","","","",""
"1441","Equatorial Guinea","Diammonium Phosphate (DAP)","","","",""
"1442","Equatorial Guinea","Monammonium Phosphate (MAP)","1.1023","3680","",""
"1443","Equatorial Guinea","Nitrogen Solutions","","","",""
"1444","Equatorial Guinea","Normal Super","","","",""
"1445","Equatorial Guinea","Other Nitrogen Fertilizers","","","",""
"1446","Equatorial Guinea","Other Phosphate Fertilizers","","","",""
"1447","Equatorial Guinea","Other Potassium Fertilizers","","","",""
"1448","Equatorial Guinea","Phosphate Rock","","","",""
"1449","Equatorial Guinea","Phosphoric Acid, Superphosphoric","","","",""
"1450","Equatorial Guinea","Phosphoric Acid, Wet Process","","","",""
"1451","Equatorial Guinea","Potassium Muriate","","","",""
"1452","Equatorial Guinea","Potassium Nitrate","","","",""
"1453","Equatorial Guinea","Potassium Sulfate","","","",""
"1454","Equatorial Guinea","Potassium-Sodium Nitrate","","","",""
"1455","Equatorial Guinea","Sodium Nitrate","","","",""
"1456","Equatorial Guinea","Sulfur","","","",""
"1457","Equatorial Guinea","Urea (Solid)","6.6138","4699","",""
"1458","Eritrea","Total","","","",""
"1459","Eritrea","Ammonium Nitrate (Solid)","","","",""
"1460","Eritrea","Ammonium Sulfate","","","",""
"1461","Eritrea","Anhydrous Ammonia","","","",""
"1462","Eritrea","Aqua Ammonia","","","",""
"1463","Eritrea","Calcium Cyanamide","","","",""
"1464","Eritrea","Calcium Nitrate","","","",""
"1465","Eritrea","Chemical Mixtures","","","",""
"1466","Eritrea","Concentrated Super","","","",""
"1467","Eritrea","Diammonium Phosphate (DAP)","","","",""
"1468","Eritrea","Monammonium Phosphate (MAP)","","","",""
"1469","Eritrea","Nitrogen Solutions","","","",""
"1470","Eritrea","Normal Super","","","",""
"1471","Eritrea","Other Nitrogen Fertilizers","","","",""
"1472","Eritrea","Other Phosphate Fertilizers","","","",""
"1473","Eritrea","Other Potassium Fertilizers","","","",""
"1474","Eritrea","Phosphate Rock","","","",""
"1475","Eritrea","Phosphoric Acid, Superphosphoric","","","",""
"1476","Eritrea","Phosphoric Acid, Wet Process","","","",""
"1477","Eritrea","Potassium Muriate","","","",""
"1478","Eritrea","Potassium Nitrate","","","",""
"1479","Eritrea","Potassium Sulfate","","","",""
"1480","Eritrea","Potassium-Sodium Nitrate","","","",""
"1481","Eritrea","Sodium Nitrate","","","",""
"1482","Eritrea","Sulfur","","","",""
"1483","Eritrea","Urea (Solid)","","","",""
"1484","Estonia","Total","","","166968.68790000002","35842643"
"1485","Estonia","Ammonium Nitrate (Solid)","","","",""
"1486","Estonia","Ammonium Sulfate","","","",""
"1487","Estonia","Anhydrous Ammonia","","","50164.5707","16416556"
"1488","Estonia","Aqua Ammonia","","","",""
"1489","Estonia","Calcium Cyanamide","","","",""
"1490","Estonia","Calcium Nitrate","","","",""
"1491","Estonia","Chemical Mixtures","","","",""
"1492","Estonia","Concentrated Super","","","",""
"1493","Estonia","Diammonium Phosphate (DAP)","","","",""
"1494","Estonia","Monammonium Phosphate (MAP)","","","",""
"1495","Estonia","Nitrogen Solutions","","","116804.11720000001","19426087"
"1496","Estonia","Normal Super","","","",""
"1497","Estonia","Other Nitrogen Fertilizers","","","",""
"1498","Estonia","Other Phosphate Fertilizers","","","",""
"1499","Estonia","Other Potassium Fertilizers","","","",""
"1500","Estonia","Phosphate Rock","","","",""
"1501","Estonia","Phosphoric Acid, Superphosphoric","","","",""
"1502","Estonia","Phosphoric Acid, Wet Process","","","",""
"1503","Estonia","Potassium Muriate","","","",""
"1504","Estonia","Potassium Nitrate","","","",""
"1505","Estonia","Potassium Sulfate","","","",""
"1506","Estonia","Potassium-Sodium Nitrate","","","",""
"1507","Estonia","Sodium Nitrate","","","",""
"1508","Estonia","Sulfur","","","",""
"1509","Estonia","Urea (Solid)","","","",""
"1510","Ethiopia","Total","","","",""
"1511","Ethiopia","Ammonium Nitrate (Solid)","","","",""
"1512","Ethiopia","Ammonium Sulfate","","","",""
"1513","Ethiopia","Anhydrous Ammonia","","","",""
"1514","Ethiopia","Aqua Ammonia","","","",""
"1515","Ethiopia","Calcium Cyanamide","","","",""
"1516","Ethiopia","Calcium Nitrate","","","",""
"1517","Ethiopia","Chemical Mixtures","","","",""
"1518","Ethiopia","Concentrated Super","","","",""
"1519","Ethiopia","Diammonium Phosphate (DAP)","","","",""
"1520","Ethiopia","Monammonium Phosphate (MAP)","","","",""
"1521","Ethiopia","Nitrogen Solutions","","","",""
"1522","Ethiopia","Normal Super","","","",""
"1523","Ethiopia","Other Nitrogen Fertilizers","","","",""
"1524","Ethiopia","Other Phosphate Fertilizers","","","",""
"1525","Ethiopia","Other Potassium Fertilizers","","","",""
"1526","Ethiopia","Phosphate Rock","","","",""
"1527","Ethiopia","Phosphoric Acid, Superphosphoric","","","",""
"1528","Ethiopia","Phosphoric Acid, Wet Process","","","",""
"1529","Ethiopia","Potassium Muriate","","","",""
"1530","Ethiopia","Potassium Nitrate","","","",""
"1531","Ethiopia","Potassium Sulfate","","","",""
"1532","Ethiopia","Potassium-Sodium Nitrate","","","",""
"1533","Ethiopia","Sodium Nitrate","","","",""
"1534","Ethiopia","Sulfur","","","",""
"1535","Ethiopia","Urea (Solid)","","","",""
"1536","Fiji","Total","1.1023","4013","",""
"1537","Fiji","Ammonium Nitrate (Solid)","","","",""
"1538","Fiji","Ammonium Sulfate","","","",""
"1539","Fiji","Anhydrous Ammonia","","","",""
"1540","Fiji","Aqua Ammonia","","","",""
"1541","Fiji","Calcium Cyanamide","","","",""
"1542","Fiji","Calcium Nitrate","","","",""
"1543","Fiji","Chemical Mixtures","1.1023","4013","",""
"1544","Fiji","Concentrated Super","","","",""
"1545","Fiji","Diammonium Phosphate (DAP)","","","",""
"1546","Fiji","Monammonium Phosphate (MAP)","","","",""
"1547","Fiji","Nitrogen Solutions","","","",""
"1548","Fiji","Normal Super","","","",""
"1549","Fiji","Other Nitrogen Fertilizers","","","",""
"1550","Fiji","Other Phosphate Fertilizers","","","",""
"1551","Fiji","Other Potassium Fertilizers","","","",""
"1552","Fiji","Phosphate Rock","","","",""
"1553","Fiji","Phosphoric Acid, Superphosphoric","","","",""
"1554","Fiji","Phosphoric Acid, Wet Process","","","",""
"1555","Fiji","Potassium Muriate","","","",""
"1556","Fiji","Potassium Nitrate","","","",""
"1557","Fiji","Potassium Sulfate","","","",""
"1558","Fiji","Potassium-Sodium Nitrate","","","",""
"1559","Fiji","Sodium Nitrate","","","",""
"1560","Fiji","Sulfur","","","",""
"1561","Fiji","Urea (Solid)","","","",""
"1562","Finland","Total","","","15054.111100000002","5136064"
"1563","Finland","Ammonium Nitrate (Solid)","","","",""
"1564","Finland","Ammonium Sulfate","","","",""
"1565","Finland","Anhydrous Ammonia","","","",""
"1566","Finland","Aqua Ammonia","","","",""
"1567","Finland","Calcium Cyanamide","","","",""
"1568","Finland","Calcium Nitrate","","","",""
"1569","Finland","Chemical Mixtures","","","15054.111100000002","5136064"
"1570","Finland","Concentrated Super","","","",""
"1571","Finland","Diammonium Phosphate (DAP)","","","",""
"1572","Finland","Monammonium Phosphate (MAP)","","","",""
"1573","Finland","Nitrogen Solutions","","","",""
"1574","Finland","Normal Super","","","",""
"1575","Finland","Other Nitrogen Fertilizers","","","",""
"1576","Finland","Other Phosphate Fertilizers","","","",""
"1577","Finland","Other Potassium Fertilizers","","","",""
"1578","Finland","Phosphate Rock","","","",""
"1579","Finland","Phosphoric Acid, Superphosphoric","","","",""
"1580","Finland","Phosphoric Acid, Wet Process","","","",""
"1581","Finland","Potassium Muriate","","","",""
"1582","Finland","Potassium Nitrate","","","",""
"1583","Finland","Potassium Sulfate","","","",""
"1584","Finland","Potassium-Sodium Nitrate","","","",""
"1585","Finland","Sodium Nitrate","","","",""
"1586","Finland","Sulfur","","","",""
"1587","Finland","Urea (Solid)","","","",""
"1588","Former Czechoslovakia","Total","","","",""
"1589","Former Czechoslovakia","Ammonium Nitrate (Solid)","","","",""
"1590","Former Czechoslovakia","Ammonium Sulfate","","","",""
"1591","Former Czechoslovakia","Anhydrous Ammonia","","","",""
"1592","Former Czechoslovakia","Aqua Ammonia","","","",""
"1593","Former Czechoslovakia","Calcium Cyanamide","","","",""
"1594","Former Czechoslovakia","Calcium Nitrate","","","",""
"1595","Former Czechoslovakia","Chemical Mixtures","","","",""
"1596","Former Czechoslovakia","Concentrated Super","","","",""
"1597","Former Czechoslovakia","Diammonium Phosphate (DAP)","","","",""
"1598","Former Czechoslovakia","Monammonium Phosphate (MAP)","","","",""
"1599","Former Czechoslovakia","Nitrogen Solutions","","","",""
"1600","Former Czechoslovakia","Normal Super","","","",""
"1601","Former Czechoslovakia","Other Nitrogen Fertilizers","","","",""
"1602","Former Czechoslovakia","Other Phosphate Fertilizers","","","",""
"1603","Former Czechoslovakia","Other Potassium Fertilizers","","","",""
"1604","Former Czechoslovakia","Phosphate Rock","","","",""
"1605","Former Czechoslovakia","Phosphoric Acid, Superphosphoric","","","",""
"1606","Former Czechoslovakia","Phosphoric Acid, Wet Process","","","",""
"1607","Former Czechoslovakia","Potassium Muriate","","","",""
"1608","Former Czechoslovakia","Potassium Nitrate","","","",""
"1609","Former Czechoslovakia","Potassium Sulfate","","","",""
"1610","Former Czechoslovakia","Potassium-Sodium Nitrate","","","",""
"1611","Former Czechoslovakia","Sodium Nitrate","","","",""
"1612","Former Czechoslovakia","Sulfur","","","",""
"1613","Former Czechoslovakia","Urea (Solid)","","","",""
"1614","Former Ethiopia","Total","","","",""
"1615","Former Ethiopia","Ammonium Nitrate (Solid)","","","",""
"1616","Former Ethiopia","Ammonium Sulfate","","","",""
"1617","Former Ethiopia","Anhydrous Ammonia","","","",""
"1618","Former Ethiopia","Aqua Ammonia","","","",""
"1619","Former Ethiopia","Calcium Cyanamide","","","",""
"1620","Former Ethiopia","Calcium Nitrate","","","",""
"1621","Former Ethiopia","Chemical Mixtures","","","",""
"1622","Former Ethiopia","Concentrated Super","","","",""
"1623","Former Ethiopia","Diammonium Phosphate (DAP)","","","",""
"1624","Former Ethiopia","Monammonium Phosphate (MAP)","","","",""
"1625","Former Ethiopia","Nitrogen Solutions","","","",""
"1626","Former Ethiopia","Normal Super","","","",""
"1627","Former Ethiopia","Other Nitrogen Fertilizers","","","",""
"1628","Former Ethiopia","Other Phosphate Fertilizers","","","",""
"1629","Former Ethiopia","Other Potassium Fertilizers","","","",""
"1630","Former Ethiopia","Phosphate Rock","","","",""
"1631","Former Ethiopia","Phosphoric Acid, Superphosphoric","","","",""
"1632","Former Ethiopia","Phosphoric Acid, Wet Process","","","",""
"1633","Former Ethiopia","Potassium Muriate","","","",""
"1634","Former Ethiopia","Potassium Nitrate","","","",""
"1635","Former Ethiopia","Potassium Sulfate","","","",""
"1636","Former Ethiopia","Potassium-Sodium Nitrate","","","",""
"1637","Former Ethiopia","Sodium Nitrate","","","",""
"1638","Former Ethiopia","Sulfur","","","",""
"1639","Former Ethiopia","Urea (Solid)","","","",""
"1640","Former Yugoslavia","Total","","","",""
"1641","Former Yugoslavia","Ammonium Nitrate (Solid)","","","",""
"1642","Former Yugoslavia","Ammonium Sulfate","","","",""
"1643","Former Yugoslavia","Anhydrous Ammonia","","","",""
"1644","Former Yugoslavia","Aqua Ammonia","","","",""
"1645","Former Yugoslavia","Calcium Cyanamide","","","",""
"1646","Former Yugoslavia","Calcium Nitrate","","","",""
"1647","Former Yugoslavia","Chemical Mixtures","","","",""
"1648","Former Yugoslavia","Concentrated Super","","","",""
"1649","Former Yugoslavia","Diammonium Phosphate (DAP)","","","",""
"1650","Former Yugoslavia","Monammonium Phosphate (MAP)","","","",""
"1651","Former Yugoslavia","Nitrogen Solutions","","","",""
"1652","Former Yugoslavia","Normal Super","","","",""
"1653","Former Yugoslavia","Other Nitrogen Fertilizers","","","",""
"1654","Former Yugoslavia","Other Phosphate Fertilizers","","","",""
"1655","Former Yugoslavia","Other Potassium Fertilizers","","","",""
"1656","Former Yugoslavia","Phosphate Rock","","","",""
"1657","Former Yugoslavia","Phosphoric Acid, Superphosphoric","","","",""
"1658","Former Yugoslavia","Phosphoric Acid, Wet Process","","","",""
"1659","Former Yugoslavia","Potassium Muriate","","","",""
"1660","Former Yugoslavia","Potassium Nitrate","","","",""
"1661","Former Yugoslavia","Potassium Sulfate","","","",""
"1662","Former Yugoslavia","Potassium-Sodium Nitrate","","","",""
"1663","Former Yugoslavia","Sodium Nitrate","","","",""
"1664","Former Yugoslavia","Sulfur","","","",""
"1665","Former Yugoslavia","Urea (Solid)","","","",""
"1666","France","Total","182048.1519","21651136","3543.894500000001","700579"
"1667","France","Ammonium Nitrate (Solid)","","","87.08170000000001","42840"
"1668","France","Ammonium Sulfate","6285.314600000001","1325480","25.3529","18910"
"1669","France","Anhydrous Ammonia","33.069","5070","",""
"1670","France","Aqua Ammonia","","","",""
"1671","France","Calcium Cyanamide","","","",""
"1672","France","Calcium Nitrate","","","",""
"1673","France","Chemical Mixtures","759.4847","1246018","",""
"1674","France","Concentrated Super","","","",""
"1675","France","Diammonium Phosphate (DAP)","","","31.966700000000003","20105"
"1676","France","Monammonium Phosphate (MAP)","","","",""
"1677","France","Nitrogen Solutions","141987.263","18277290","",""
"1678","France","Normal Super","26.4552","4784","",""
