"","Country","Commodity","Exports.Tons","Exports.Dollars","Imports.Tons","Imports.Dollars"
"1297","Djibouti","Potassium Sulfate","","","",""
"1298","Djibouti","Potassium-Sodium Nitrate","","","",""
"1299","Djibouti","Sodium Nitrate","","","",""
"1300","Djibouti","Sulfur","","","",""
"1301","Djibouti","Urea (Solid)","","","",""
"1302","Dominica","Total","19.8414","","",""
"1303","Dominica","Ammonium Nitrate (Solid)","19.8414","","",""
"1304","Dominica","Ammonium Sulfate","","","",""
"1305","Dominica","Anhydrous Ammonia","","","",""
"1306","Dominica","Aqua Ammonia","","","",""
"1307","Dominica","Calcium Cyanamide","","","",""
"1308","Dominica","Calcium Nitrate","","","",""
"1309","Dominica","Chemical Mixtures","","","",""
"1310","Dominica","Concentrated Super","","","",""
"1311","Dominica","Diammonium Phosphate (DAP)","","","",""
"1312","Dominica","Monammonium Phosphate (MAP)","","","",""
"1313","Dominica","Nitrogen Solutions","","","",""
"1314","Dominica","Normal Super","","","",""
"1315","Dominica","Other Nitrogen Fertilizers","","","",""
"1316","Dominica","Other Phosphate Fertilizers","","","",""
"1317","Dominica","Other Potassium Fertilizers","","","",""
"1318","Dominica","Phosphate Rock","","","",""
"1319","Dominica","Phosphoric Acid, Superphosphoric","","","",""
"1320","Dominica","Phosphoric Acid, Wet Process","","","",""
"1321","Dominica","Potassium Muriate","","","",""
"1322","Dominica","Potassium Nitrate","","","",""
"1323","Dominica","Potassium Sulfate","","","",""
"1324","Dominica","Potassium-Sodium Nitrate","","","",""
"1325","Dominica","Sodium Nitrate","","","",""
"1326","Dominica","Sulfur","","","",""
"1327","Dominica","Urea (Solid)","","","",""
"1328","Dominican Republic","Total","178927.5406","","36.3759","12982"
"1329","Dominican Republic","Ammonium Nitrate (Solid)","235.8922","","",""
"1330","Dominican Republic","Ammonium Sulfate","97199.7117","","",""
"1331","Dominican Republic","Anhydrous Ammonia","14.3299","","",""
"1332","Dominican Republic","Aqua Ammonia","","","",""
"1333","Dominican Republic","Calcium Cyanamide","","","",""
"1334","Dominican Republic","Calcium Nitrate","","","",""
"1335","Dominican Republic","Chemical Mixtures","84.8771","","",""
"1336","Dominican Republic","Concentrated Super","19754.318300000003","","",""
"1337","Dominican Republic","Diammonium Phosphate (DAP)","21135.500200000002","","",""
"1338","Dominican Republic","Monammonium Phosphate (MAP)","771.61","","12.125300000000001","6670"
"1339","Dominican Republic","Nitrogen Solutions","","","",""
"1340","Dominican Republic","Normal Super","","","",""
"1341","Dominican Republic","Other Nitrogen Fertilizers","6.6138","","",""
"1342","Dominican Republic","Other Phosphate Fertilizers","18.7391","","24.250600000000002","6312"
"1343","Dominican Republic","Other Potassium Fertilizers","12645.585600000002","","",""
"1344","Dominican Republic","Phosphate Rock","","","",""
"1345","Dominican Republic","Phosphoric Acid, Superphosphoric","14.3299","","",""
"1346","Dominican Republic","Phosphoric Acid, Wet Process","","","",""
"1347","Dominican Republic","Potassium Muriate","23225.461","","",""
"1348","Dominican Republic","Potassium Nitrate","","","",""
"1349","Dominican Republic","Potassium Sulfate","3772.0706","","",""
"1350","Dominican Republic","Potassium-Sodium Nitrate","","","",""
"1351","Dominican Republic","Sodium Nitrate","27.557499999999997","","",""
"1352","Dominican Republic","Sulfur","","","",""
"1353","Dominican Republic","Urea (Solid)","20.9437","","",""
"1354","Ecuador","Total","106919.79309999998","","",""
"1355","Ecuador","Ammonium Nitrate (Solid)","","","",""
"1356","Ecuador","Ammonium Sulfate","","","",""
"1357","Ecuador","Anhydrous Ammonia","","","",""
"1358","Ecuador","Aqua Ammonia","","","",""
"1359","Ecuador","Calcium Cyanamide","","","",""
"1360","Ecuador","Calcium Nitrate","","","",""
"1361","Ecuador","Chemical Mixtures","663.5845999999999","","",""
"1362","Ecuador","Concentrated Super","8596.8377","","",""
"1363","Ecuador","Diammonium Phosphate (DAP)","83853.06330000001","","",""
"1364","Ecuador","Monammonium Phosphate (MAP)","","","",""
"1365","Ecuador","Nitrogen Solutions","","","",""
"1366","Ecuador","Normal Super","","","",""
"1367","Ecuador","Other Nitrogen Fertilizers","","","",""
"1368","Ecuador","Other Phosphate Fertilizers","1.1023","","",""
"1369","Ecuador","Other Potassium Fertilizers","6062.65","","",""
"1370","Ecuador","Phosphate Rock","","","",""
"1371","Ecuador","Phosphoric Acid, Superphosphoric","","","",""
"1372","Ecuador","Phosphoric Acid, Wet Process","","","",""
"1373","Ecuador","Potassium Muriate","7742.555200000001","","",""
"1374","Ecuador","Potassium Nitrate","","","",""
"1375","Ecuador","Potassium Sulfate","","","",""
"1376","Ecuador","Potassium-Sodium Nitrate","","","",""
"1377","Ecuador","Sodium Nitrate","","","",""
"1378","Ecuador","Sulfur","","","",""
"1379","Ecuador","Urea (Solid)","","","",""
"1380","Egypt","Total","381.3958","","87514.9039","13683463"
"1381","Egypt","Ammonium Nitrate (Solid)","","","",""
"1382","Egypt","Ammonium Sulfate","","","",""
"1383","Egypt","Anhydrous Ammonia","","","",""
"1384","Egypt","Aqua Ammonia","","","",""
"1385","Egypt","Calcium Cyanamide","","","",""
"1386","Egypt","Calcium Nitrate","","","",""
"1387","Egypt","Chemical Mixtures","230.38070000000005","","31.966700000000003","6360"
"1388","Egypt","Concentrated Super","","","",""
"1389","Egypt","Diammonium Phosphate (DAP)","","","",""
"1390","Egypt","Monammonium Phosphate (MAP)","","","",""
"1391","Egypt","Nitrogen Solutions","","","",""
"1392","Egypt","Normal Super","","","",""
"1393","Egypt","Other Nitrogen Fertilizers","","","",""
"1394","Egypt","Other Phosphate Fertilizers","","","",""
"1395","Egypt","Other Potassium Fertilizers","61.72880000000001","","",""
"1396","Egypt","Phosphate Rock","","","",""
"1397","Egypt","Phosphoric Acid, Superphosphoric","2.2046","","",""
"1398","Egypt","Phosphoric Acid, Wet Process","83.7748","","",""
"1399","Egypt","Potassium Muriate","3.3069","","",""
"1400","Egypt","Potassium Nitrate","","","",""
"1401","Egypt","Potassium Sulfate","","","",""
"1402","Egypt","Potassium-Sodium Nitrate","","","",""
"1403","Egypt","Sodium Nitrate","","","",""
"1404","Egypt","Sulfur","","","",""
"1405","Egypt","Urea (Solid)","","","87482.9372","13677103"
"1406","El Salvador","Total","26130.0215","","",""
"1407","El Salvador","Ammonium Nitrate (Solid)","","","",""
"1408","El Salvador","Ammonium Sulfate","","","",""
"1409","El Salvador","Anhydrous Ammonia","","","",""
"1410","El Salvador","Aqua Ammonia","","","",""
"1411","El Salvador","Calcium Cyanamide","","","",""
"1412","El Salvador","Calcium Nitrate","","","",""
"1413","El Salvador","Chemical Mixtures","77.161","","",""
"1414","El Salvador","Concentrated Super","","","",""
"1415","El Salvador","Diammonium Phosphate (DAP)","15489.519600000001","","",""
"1416","El Salvador","Monammonium Phosphate (MAP)","","","",""
"1417","El Salvador","Nitrogen Solutions","","","",""
"1418","El Salvador","Normal Super","","","",""
"1419","El Salvador","Other Nitrogen Fertilizers","","","",""
"1420","El Salvador","Other Phosphate Fertilizers","","","",""
"1421","El Salvador","Other Potassium Fertilizers","2314.83","","",""
"1422","El Salvador","Phosphate Rock","3611.1348000000003","","",""
"1423","El Salvador","Phosphoric Acid, Superphosphoric","","","",""
"1424","El Salvador","Phosphoric Acid, Wet Process","","","",""
"1425","El Salvador","Potassium Muriate","4631.8646","","",""
"1426","El Salvador","Potassium Nitrate","","","",""
"1427","El Salvador","Potassium Sulfate","","","",""
"1428","El Salvador","Potassium-Sodium Nitrate","","","",""
"1429","El Salvador","Sodium Nitrate","5.5115","","",""
"1430","El Salvador","Sulfur","","","",""
"1431","El Salvador","Urea (Solid)","","","",""
"1432","Equatorial Guinea","Total","","","",""
"1433","Equatorial Guinea","Ammonium Nitrate (Solid)","","","",""
"1434","Equatorial Guinea","Ammonium Sulfate","","","",""
"1435","Equatorial Guinea","Anhydrous Ammonia","","","",""
"1436","Equatorial Guinea","Aqua Ammonia","","","",""
"1437","Equatorial Guinea","Calcium Cyanamide","","","",""
"1438","Equatorial Guinea","Calcium Nitrate","","","",""
"1439","Equatorial Guinea","Chemical Mixtures","","","",""
"1440","Equatorial Guinea","Concentrated Super","","","",""
"1441","Equatorial Guinea","Diammonium Phosphate (DAP)","","","",""
"1442","Equatorial Guinea","Monammonium Phosphate (MAP)","","","",""
"1443","Equatorial Guinea","Nitrogen Solutions","","","",""
"1444","Equatorial Guinea","Normal Super","","","",""
"1445","Equatorial Guinea","Other Nitrogen Fertilizers","","","",""
"1446","Equatorial Guinea","Other Phosphate Fertilizers","","","",""
"1447","Equatorial Guinea","Other Potassium Fertilizers","","","",""
"1448","Equatorial Guinea","Phosphate Rock","","","",""
"1449","Equatorial Guinea","Phosphoric Acid, Superphosphoric","","","",""
"1450","Equatorial Guinea","Phosphoric Acid, Wet Process","","","",""
"1451","Equatorial Guinea","Potassium Muriate","","","",""
"1452","Equatorial Guinea","Potassium Nitrate","","","",""
"1453","Equatorial Guinea","Potassium Sulfate","","","",""
"1454","Equatorial Guinea","Potassium-Sodium Nitrate","","","",""
"1455","Equatorial Guinea","Sodium Nitrate","","","",""
"1456","Equatorial Guinea","Sulfur","","","",""
"1457","Equatorial Guinea","Urea (Solid)","","","",""
"1458","Eritrea","Total","79.3656","","",""
"1459","Eritrea","Ammonium Nitrate (Solid)","","","",""
"1460","Eritrea","Ammonium Sulfate","","","",""
"1461","Eritrea","Anhydrous Ammonia","","","",""
"1462","Eritrea","Aqua Ammonia","","","",""
"1463","Eritrea","Calcium Cyanamide","","","",""
"1464","Eritrea","Calcium Nitrate","","","",""
"1465","Eritrea","Chemical Mixtures","79.3656","","",""
"1466","Eritrea","Concentrated Super","","","",""
"1467","Eritrea","Diammonium Phosphate (DAP)","","","",""
"1468","Eritrea","Monammonium Phosphate (MAP)","","","",""
"1469","Eritrea","Nitrogen Solutions","","","",""
"1470","Eritrea","Normal Super","","","",""
"1471","Eritrea","Other Nitrogen Fertilizers","","","",""
"1472","Eritrea","Other Phosphate Fertilizers","","","",""
"1473","Eritrea","Other Potassium Fertilizers","","","",""
"1474","Eritrea","Phosphate Rock","","","",""
"1475","Eritrea","Phosphoric Acid, Superphosphoric","","","",""
"1476","Eritrea","Phosphoric Acid, Wet Process","","","",""
"1477","Eritrea","Potassium Muriate","","","",""
"1478","Eritrea","Potassium Nitrate","","","",""
"1479","Eritrea","Potassium Sulfate","","","",""
"1480","Eritrea","Potassium-Sodium Nitrate","","","",""
"1481","Eritrea","Sodium Nitrate","","","",""
"1482","Eritrea","Sulfur","","","",""
"1483","Eritrea","Urea (Solid)","","","",""
"1484","Estonia","Total","33.069","","13504.277300000002","2244419"
"1485","Estonia","Ammonium Nitrate (Solid)","","","",""
"1486","Estonia","Ammonium Sulfate","","","",""
"1487","Estonia","Anhydrous Ammonia","","","",""
"1488","Estonia","Aqua Ammonia","","","",""
"1489","Estonia","Calcium Cyanamide","","","",""
"1490","Estonia","Calcium Nitrate","","","",""
"1491","Estonia","Chemical Mixtures","","","",""
"1492","Estonia","Concentrated Super","","","",""
"1493","Estonia","Diammonium Phosphate (DAP)","","","",""
"1494","Estonia","Monammonium Phosphate (MAP)","","","13504.277300000002","2244419"
"1495","Estonia","Nitrogen Solutions","","","",""
"1496","Estonia","Normal Super","","","",""
"1497","Estonia","Other Nitrogen Fertilizers","","","",""
"1498","Estonia","Other Phosphate Fertilizers","","","",""
"1499","Estonia","Other Potassium Fertilizers","33.069","","",""
"1500","Estonia","Phosphate Rock","","","",""
"1501","Estonia","Phosphoric Acid, Superphosphoric","","","",""
"1502","Estonia","Phosphoric Acid, Wet Process","","","",""
"1503","Estonia","Potassium Muriate","","","",""
"1504","Estonia","Potassium Nitrate","","","",""
"1505","Estonia","Potassium Sulfate","","","",""
"1506","Estonia","Potassium-Sodium Nitrate","","","",""
"1507","Estonia","Sodium Nitrate","","","",""
"1508","Estonia","Sulfur","","","",""
"1509","Estonia","Urea (Solid)","","","",""
"1510","Ethiopia","Total","","","",""
"1511","Ethiopia","Ammonium Nitrate (Solid)","","","",""
"1512","Ethiopia","Ammonium Sulfate","","","",""
"1513","Ethiopia","Anhydrous Ammonia","","","",""
"1514","Ethiopia","Aqua Ammonia","","","",""
"1515","Ethiopia","Calcium Cyanamide","","","",""
"1516","Ethiopia","Calcium Nitrate","","","",""
"1517","Ethiopia","Chemical Mixtures","","","",""
"1518","Ethiopia","Concentrated Super","","","",""
"1519","Ethiopia","Diammonium Phosphate (DAP)","","","",""
"1520","Ethiopia","Monammonium Phosphate (MAP)","","","",""
"1521","Ethiopia","Nitrogen Solutions","","","",""
"1522","Ethiopia","Normal Super","","","",""
"1523","Ethiopia","Other Nitrogen Fertilizers","","","",""
"1524","Ethiopia","Other Phosphate Fertilizers","","","",""
"1525","Ethiopia","Other Potassium Fertilizers","","","",""
"1526","Ethiopia","Phosphate Rock","","","",""
"1527","Ethiopia","Phosphoric Acid, Superphosphoric","","","",""
"1528","Ethiopia","Phosphoric Acid, Wet Process","","","",""
"1529","Ethiopia","Potassium Muriate","","","",""
"1530","Ethiopia","Potassium Nitrate","","","",""
"1531","Ethiopia","Potassium Sulfate","","","",""
"1532","Ethiopia","Potassium-Sodium Nitrate","","","",""
"1533","Ethiopia","Sodium Nitrate","","","",""
"1534","Ethiopia","Sulfur","","","",""
"1535","Ethiopia","Urea (Solid)","","","",""
"1536","Fiji","Total","","","",""
"1537","Fiji","Ammonium Nitrate (Solid)","","","",""
"1538","Fiji","Ammonium Sulfate","","","",""
"1539","Fiji","Anhydrous Ammonia","","","",""
"1540","Fiji","Aqua Ammonia","","","",""
"1541","Fiji","Calcium Cyanamide","","","",""
"1542","Fiji","Calcium Nitrate","","","",""
"1543","Fiji","Chemical Mixtures","","","",""
"1544","Fiji","Concentrated Super","","","",""
"1545","Fiji","Diammonium Phosphate (DAP)","","","",""
"1546","Fiji","Monammonium Phosphate (MAP)","","","",""
"1547","Fiji","Nitrogen Solutions","","","",""
"1548","Fiji","Normal Super","","","",""
"1549","Fiji","Other Nitrogen Fertilizers","","","",""
"1550","Fiji","Other Phosphate Fertilizers","","","",""
"1551","Fiji","Other Potassium Fertilizers","","","",""
"1552","Fiji","Phosphate Rock","","","",""
"1553","Fiji","Phosphoric Acid, Superphosphoric","","","",""
"1554","Fiji","Phosphoric Acid, Wet Process","","","",""
"1555","Fiji","Potassium Muriate","","","",""
"1556","Fiji","Potassium Nitrate","","","",""
"1557","Fiji","Potassium Sulfate","","","",""
"1558","Fiji","Potassium-Sodium Nitrate","","","",""
"1559","Fiji","Sodium Nitrate","","","",""
"1560","Fiji","Sulfur","","","",""
"1561","Fiji","Urea (Solid)","","","",""
"1562","Finland","Total","20.9437","","229.27839999999998","146642"
"1563","Finland","Ammonium Nitrate (Solid)","","","",""
"1564","Finland","Ammonium Sulfate","","","",""
"1565","Finland","Anhydrous Ammonia","","","",""
"1566","Finland","Aqua Ammonia","","","",""
"1567","Finland","Calcium Cyanamide","","","",""
"1568","Finland","Calcium Nitrate","","","",""
"1569","Finland","Chemical Mixtures","17.6368","","229.27839999999998","146642"
"1570","Finland","Concentrated Super","","","",""
"1571","Finland","Diammonium Phosphate (DAP)","","","",""
"1572","Finland","Monammonium Phosphate (MAP)","","","",""
"1573","Finland","Nitrogen Solutions","","","",""
"1574","Finland","Normal Super","","","",""
"1575","Finland","Other Nitrogen Fertilizers","","","",""
"1576","Finland","Other Phosphate Fertilizers","","","",""
"1577","Finland","Other Potassium Fertilizers","3.3069","","",""
"1578","Finland","Phosphate Rock","","","",""
"1579","Finland","Phosphoric Acid, Superphosphoric","","","",""
"1580","Finland","Phosphoric Acid, Wet Process","","","",""
"1581","Finland","Potassium Muriate","","","",""
"1582","Finland","Potassium Nitrate","","","",""
"1583","Finland","Potassium Sulfate","","","",""
"1584","Finland","Potassium-Sodium Nitrate","","","",""
"1585","Finland","Sodium Nitrate","","","",""
"1586","Finland","Sulfur","","","",""
"1587","Finland","Urea (Solid)","","","",""
"1588","Former Czechoslovakia","Total","","","",""
"1589","Former Czechoslovakia","Ammonium Nitrate (Solid)","","","",""
"1590","Former Czechoslovakia","Ammonium Sulfate","","","",""
"1591","Former Czechoslovakia","Anhydrous Ammonia","","","",""
"1592","Former Czechoslovakia","Aqua Ammonia","","","",""
"1593","Former Czechoslovakia","Calcium Cyanamide","","","",""
"1594","Former Czechoslovakia","Calcium Nitrate","","","",""
"1595","Former Czechoslovakia","Chemical Mixtures","","","",""
"1596","Former Czechoslovakia","Concentrated Super","","","",""
"1597","Former Czechoslovakia","Diammonium Phosphate (DAP)","","","",""
"1598","Former Czechoslovakia","Monammonium Phosphate (MAP)","","","",""
"1599","Former Czechoslovakia","Nitrogen Solutions","","","",""
"1600","Former Czechoslovakia","Normal Super","","","",""
"1601","Former Czechoslovakia","Other Nitrogen Fertilizers","","","",""
"1602","Former Czechoslovakia","Other Phosphate Fertilizers","","","",""
"1603","Former Czechoslovakia","Other Potassium Fertilizers","","","",""
"1604","Former Czechoslovakia","Phosphate Rock","","","",""
"1605","Former Czechoslovakia","Phosphoric Acid, Superphosphoric","","","",""
"1606","Former Czechoslovakia","Phosphoric Acid, Wet Process","","","",""
"1607","Former Czechoslovakia","Potassium Muriate","","","",""
"1608","Former Czechoslovakia","Potassium Nitrate","","","",""
"1609","Former Czechoslovakia","Potassium Sulfate","","","",""
"1610","Former Czechoslovakia","Potassium-Sodium Nitrate","","","",""
"1611","Former Czechoslovakia","Sodium Nitrate","","","",""
"1612","Former Czechoslovakia","Sulfur","","","",""
"1613","Former Czechoslovakia","Urea (Solid)","","","",""
"1614","Former Ethiopia","Total","","","",""
"1615","Former Ethiopia","Ammonium Nitrate (Solid)","","","",""
"1616","Former Ethiopia","Ammonium Sulfate","","","",""
"1617","Former Ethiopia","Anhydrous Ammonia","","","",""
"1618","Former Ethiopia","Aqua Ammonia","","","",""
"1619","Former Ethiopia","Calcium Cyanamide","","","",""
"1620","Former Ethiopia","Calcium Nitrate","","","",""
"1621","Former Ethiopia","Chemical Mixtures","","","",""
"1622","Former Ethiopia","Concentrated Super","","","",""
"1623","Former Ethiopia","Diammonium Phosphate (DAP)","","","",""
"1624","Former Ethiopia","Monammonium Phosphate (MAP)","","","",""
"1625","Former Ethiopia","Nitrogen Solutions","","","",""
"1626","Former Ethiopia","Normal Super","","","",""
"1627","Former Ethiopia","Other Nitrogen Fertilizers","","","",""
"1628","Former Ethiopia","Other Phosphate Fertilizers","","","",""
"1629","Former Ethiopia","Other Potassium Fertilizers","","","",""
"1630","Former Ethiopia","Phosphate Rock","","","",""
"1631","Former Ethiopia","Phosphoric Acid, Superphosphoric","","","",""
"1632","Former Ethiopia","Phosphoric Acid, Wet Process","","","",""
"1633","Former Ethiopia","Potassium Muriate","","","",""
"1634","Former Ethiopia","Potassium Nitrate","","","",""
"1635","Former Ethiopia","Potassium Sulfate","","","",""
"1636","Former Ethiopia","Potassium-Sodium Nitrate","","","",""
"1637","Former Ethiopia","Sodium Nitrate","","","",""
"1638","Former Ethiopia","Sulfur","","","",""
"1639","Former Ethiopia","Urea (Solid)","","","",""
"1640","Former Yugoslavia","Total","","","",""
"1641","Former Yugoslavia","Ammonium Nitrate (Solid)","","","",""
"1642","Former Yugoslavia","Ammonium Sulfate","","","",""
"1643","Former Yugoslavia","Anhydrous Ammonia","","","",""
"1644","Former Yugoslavia","Aqua Ammonia","","","",""
"1645","Former Yugoslavia","Calcium Cyanamide","","","",""
"1646","Former Yugoslavia","Calcium Nitrate","","","",""
"1647","Former Yugoslavia","Chemical Mixtures","","","",""
"1648","Former Yugoslavia","Concentrated Super","","","",""
"1649","Former Yugoslavia","Diammonium Phosphate (DAP)","","","",""
"1650","Former Yugoslavia","Monammonium Phosphate (MAP)","","","",""
"1651","Former Yugoslavia","Nitrogen Solutions","","","",""
"1652","Former Yugoslavia","Normal Super","","","",""
"1653","Former Yugoslavia","Other Nitrogen Fertilizers","","","",""
"1654","Former Yugoslavia","Other Phosphate Fertilizers","","","",""
"1655","Former Yugoslavia","Other Potassium Fertilizers","","","",""
"1656","Former Yugoslavia","Phosphate Rock","","","",""
"1657","Former Yugoslavia","Phosphoric Acid, Superphosphoric","","","",""
"1658","Former Yugoslavia","Phosphoric Acid, Wet Process","","","",""
"1659","Former Yugoslavia","Potassium Muriate","","","",""
"1660","Former Yugoslavia","Potassium Nitrate","","","",""
"1661","Former Yugoslavia","Potassium Sulfate","","","",""
"1662","Former Yugoslavia","Potassium-Sodium Nitrate","","","",""
"1663","Former Yugoslavia","Sodium Nitrate","","","",""
"1664","Former Yugoslavia","Sulfur","","","",""
"1665","Former Yugoslavia","Urea (Solid)","","","",""
"1666","France","Total","1084.6632000000002","","3353.196599999999","1311557"
"1667","France","Ammonium Nitrate (Solid)","","","227.0738","62109"
"1668","France","Ammonium Sulfate","46.296600000000005","","41.8874","7200"
"1669","France","Anhydrous Ammonia","","","",""
"1670","France","Aqua Ammonia","","","",""
"1671","France","Calcium Cyanamide","","","",""
"1672","France","Calcium Nitrate","","","",""
"1673","France","Chemical Mixtures","20.9437","","812.3951","599056"
"1674","France","Concentrated Super","","","",""
"1675","France","Diammonium Phosphate (DAP)","","","",""
"1676","France","Monammonium Phosphate (MAP)","","","",""
"1677","France","Nitrogen Solutions","","","69.4449","124106"
"1678","France","Normal Super","","","",""
"1679","France","Other Nitrogen Fertilizers","44.092","","1769.1915000000001","266332"
"1680","France","Other Phosphate Fertilizers","927.0342999999999","","210.5393","30524"
"1681","France","Other Potassium Fertilizers","19.8414","","",""
"1682","France","Phosphate Rock","","","",""
"1683","France","Phosphoric Acid, Superphosphoric","","","",""
"1684","France","Phosphoric Acid, Wet Process","","","",""
"1685","France","Potassium Muriate","","","",""
"1686","France","Potassium Nitrate","","","",""
"1687","France","Potassium Sulfate","15.4322","","222.6646","222230"
"1688","France","Potassium-Sodium Nitrate","","","",""
"1689","France","Sodium Nitrate","3.3069","","",""
"1690","France","Sulfur","","","",""
"1691","France","Urea (Solid)","7.716100000000001","","",""
"1692","French Guiana","Total","","","",""
"1693","French Guiana","Ammonium Nitrate (Solid)","","","",""
"1694","French Guiana","Ammonium Sulfate","","","",""
"1695","French Guiana","Anhydrous Ammonia","","","",""
"1696","French Guiana","Aqua Ammonia","","","",""
"1697","French Guiana","Calcium Cyanamide","","","",""
"1698","French Guiana","Calcium Nitrate","","","",""
"1699","French Guiana","Chemical Mixtures","","","",""
"1700","French Guiana","Concentrated Super","","","",""
"1701","French Guiana","Diammonium Phosphate (DAP)","","","",""
"1702","French Guiana","Monammonium Phosphate (MAP)","","","",""
"1703","French Guiana","Nitrogen Solutions","","","",""
"1704","French Guiana","Normal Super","","","",""
"1705","French Guiana","Other Nitrogen Fertilizers","","","",""
"1706","French Guiana","Other Phosphate Fertilizers","","","",""
"1707","French Guiana","Other Potassium Fertilizers","","","",""
"1708","French Guiana","Phosphate Rock","","","",""
"1709","French Guiana","Phosphoric Acid, Superphosphoric","","","",""
"1710","French Guiana","Phosphoric Acid, Wet Process","","","",""
"1711","French Guiana","Potassium Muriate","","","",""
"1712","French Guiana","Potassium Nitrate","","","",""
"1713","French Guiana","Potassium Sulfate","","","",""
"1714","French Guiana","Potassium-Sodium Nitrate","","","",""
"1715","French Guiana","Sodium Nitrate","","","",""
"1716","French Guiana","Sulfur","","","",""
"1717","French Guiana","Urea (Solid)","","","",""
"1718","French Polynesia","Total","101.4116","","",""
"1719","French Polynesia","Ammonium Nitrate (Solid)","","","",""
"1720","French Polynesia","Ammonium Sulfate","","","",""
"1721","French Polynesia","Anhydrous Ammonia","","","",""
"1722","French Polynesia","Aqua Ammonia","","","",""
"1723","French Polynesia","Calcium Cyanamide","","","",""
"1724","French Polynesia","Calcium Nitrate","","","",""
"1725","French Polynesia","Chemical Mixtures","101.4116","","",""
"1726","French Polynesia","Concentrated Super","","","",""
"1727","French Polynesia","Diammonium Phosphate (DAP)","","","",""
"1728","French Polynesia","Monammonium Phosphate (MAP)","","","",""
"1729","French Polynesia","Nitrogen Solutions","","","",""
"1730","French Polynesia","Normal Super","","","",""
"1731","French Polynesia","Other Nitrogen Fertilizers","","","",""
"1732","French Polynesia","Other Phosphate Fertilizers","","","",""
"1733","French Polynesia","Other Potassium Fertilizers","","","",""
"1734","French Polynesia","Phosphate Rock","","","",""
"1735","French Polynesia","Phosphoric Acid, Superphosphoric","","","",""
"1736","French Polynesia","Phosphoric Acid, Wet Process","","","",""
"1737","French Polynesia","Potassium Muriate","","","",""
"1738","French Polynesia","Potassium Nitrate","","","",""
"1739","French Polynesia","Potassium Sulfate","","","",""
"1740","French Polynesia","Potassium-Sodium Nitrate","","","",""
"1741","French Polynesia","Sodium Nitrate","","","",""
"1742","French Polynesia","Sulfur","","","",""
"1743","French Polynesia","Urea (Solid)","","","",""
"1744","Gabon","Total","","","",""
"1745","Gabon","Ammonium Nitrate (Solid)","","","",""
"1746","Gabon","Ammonium Sulfate","","","",""
"1747","Gabon","Anhydrous Ammonia","","","",""
"1748","Gabon","Aqua Ammonia","","","",""
"1749","Gabon","Calcium Cyanamide","","","",""
"1750","Gabon","Calcium Nitrate","","","",""
"1751","Gabon","Chemical Mixtures","","","",""
"1752","Gabon","Concentrated Super","","","",""
"1753","Gabon","Diammonium Phosphate (DAP)","","","",""
"1754","Gabon","Monammonium Phosphate (MAP)","","","",""
"1755","Gabon","Nitrogen Solutions","","","",""
"1756","Gabon","Normal Super","","","",""
"1757","Gabon","Other Nitrogen Fertilizers","","","",""
"1758","Gabon","Other Phosphate Fertilizers","","","",""
"1759","Gabon","Other Potassium Fertilizers","","","",""
"1760","Gabon","Phosphate Rock","","","",""
"1761","Gabon","Phosphoric Acid, Superphosphoric","","","",""
"1762","Gabon","Phosphoric Acid, Wet Process","","","",""
"1763","Gabon","Potassium Muriate","","","",""
"1764","Gabon","Potassium Nitrate","","","",""
"1765","Gabon","Potassium Sulfate","","","",""
"1766","Gabon","Potassium-Sodium Nitrate","","","",""
"1767","Gabon","Sodium Nitrate","","","",""
"1768","Gabon","Sulfur","","","",""
"1769","Gabon","Urea (Solid)","","","",""
"1770","Georgia","Total","","","",""
"1771","Georgia","Ammonium Nitrate (Solid)","","","",""
"1772","Georgia","Ammonium Sulfate","","","",""
"1773","Georgia","Anhydrous Ammonia","","","",""
"1774","Georgia","Aqua Ammonia","","","",""
"1775","Georgia","Calcium Cyanamide","","","",""
"1776","Georgia","Calcium Nitrate","","","",""
"1777","Georgia","Chemical Mixtures","","","",""
"1778","Georgia","Concentrated Super","","","",""
"1779","Georgia","Diammonium Phosphate (DAP)","","","",""
"1780","Georgia","Monammonium Phosphate (MAP)","","","",""
"1781","Georgia","Nitrogen Solutions","","","",""
"1782","Georgia","Normal Super","","","",""
"1783","Georgia","Other Nitrogen Fertilizers","","","",""
"1784","Georgia","Other Phosphate Fertilizers","","","",""
"1785","Georgia","Other Potassium Fertilizers","","","",""
"1786","Georgia","Phosphate Rock","","","",""
"1787","Georgia","Phosphoric Acid, Superphosphoric","","","",""
"1788","Georgia","Phosphoric Acid, Wet Process","","","",""
"1789","Georgia","Potassium Muriate","","","",""
"1790","Georgia","Potassium Nitrate","","","",""
"1791","Georgia","Potassium Sulfate","","","",""
"1792","Georgia","Potassium-Sodium Nitrate","","","",""
"1793","Georgia","Sodium Nitrate","","","",""
"1794","Georgia","Sulfur","","","",""
"1795","Georgia","Urea (Solid)","","","",""
"1796","Germany, Fed. Republic; United","Total","6376.805499999999","","271702.6201000003","42711417"
"1797","Germany, Fed. Republic; United","Ammonium Nitrate (Solid)","","","1685.4167000000002","358666"
"1798","Germany, Fed. Republic; United","Ammonium Sulfate","","","198.414","32179"
"1799","Germany, Fed. Republic; United","Anhydrous Ammonia","111.3323","","",""
"1800","Germany, Fed. Republic; United","Aqua Ammonia","","","",""
